tag #,data collection date,broodstock,set date,distribution date,total # of live oysters,clump (if any noted),shell_height_mm,Organization,Location,Notes,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,50,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,40,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,31,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,2,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,2,41,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,2,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,2,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,21,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,3,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,3,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,4,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,5,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,5,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,32,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,18,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,17,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,45,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,27,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,22,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,19,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,27,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,22,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,4,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,3,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,16,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,7,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,7,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,7,32,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,7,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,7,43,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,8,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,8,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,8,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,8,40,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,8,45,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,9,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,9,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,9,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,9,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,9,40,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,20,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,40,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,45,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,35,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,28,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,10,30,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,5,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,1,5,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,2,22,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,15,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,3,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,4,5,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,34,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,36,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,5,43,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,21,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,10,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,6,14,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,7,18,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,7,21,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,8,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,5/10/2017,MB,7/31/2015,,,8,25,P.S. 71,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,43,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,70,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,45,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,23,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,29,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,13,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,23,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,28,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,48,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,46,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,36,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,41,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,39,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,41,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,50,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,55,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,70,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,80,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,45,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,55,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,30,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,25,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,35,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,1,50,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,90,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,70,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,35,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,50,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,25,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,20,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,50,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,45,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,22,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,30,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,40,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,22,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,15,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,2,20,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,55,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,40,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,25,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,40,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,45,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,70,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,35,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,30,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,35,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,25,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,20,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,15,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,10,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,3,35,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,4,40,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,4,60,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,4,25,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,4,50,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,4,80,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,4,60,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,35,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,60,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,105,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,30,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,60,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,60,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,60,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,15,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,20,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,10,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,15,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,70,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
,7/25/2017,MB ,7/15/2015,,,5,10,SUNY Maritime Adventure Boat Camp ,"SUNY Maritime, Throgs Neck, East River",,,,,,,,,,,,,,,,
